20266,231,27.12.2023,Delivery,73
20267,945,18.12.2023,Delivery,49
20268,530,16.12.2023,Delivery,34
20269,832,18.12.2023,Delivery,27
20270,712,19.12.2023,Delivery,42
20271,384,17.12.2023,Delivery,36
20272,387,21.12.2023,Delivery,24
20273,259,3.12.2023,Delivery,57
20274,788,20.12.2023,Delivery,50
20275,335,4.12.2023,Delivery,51
20276,418,15.12.2023,Delivery,66
20277,216,14.12.2023,Delivery,71
20278,518,25.12.2023,Delivery,24
20279,167,24.12.2023,Delivery,33
20280,962,27.12.2023,Delivery,29
20281,12,15.12.2023,Delivery,68
20282,470,4.12.2023,Delivery,36
20283,578,7.12.2023,Delivery,67
20284,328,25.12.2023,Delivery,60
20285,977,13.12.2023,Delivery,44
20286,797,6.12.2023,Delivery,52
20287,880,14.12.2023,Delivery,64
20288,667,2.12.2023,Delivery,42
20289,283,13.12.2023,Delivery,79
20290,865,13.12.2023,Delivery,62
20291,606,30.12.2023,Delivery,37
20292,123,5.12.2023,Delivery,80
20293,700,12.12.2023,Delivery,29
20294,542,24.12.2023,Delivery,60
20295,810,24.12.2023,Delivery,48
20296,222,5.12.2023,Delivery,70
20297,986,12.12.2023,Delivery,53
20298,724,23.12.2023,Delivery,47
20299,451,1.12.2023,Delivery,30
20300,760,30.12.2023,Delivery,27
20301,839,27.12.2023,Delivery,30
20302,82,28.12.2023,Delivery,79
20303,503,9.12.2023,Delivery,36
20304,86,6.12.2023,Delivery,56
20305,756,12.12.2023,Delivery,51
20306,944,13.12.2023,Delivery,54
20307,857,29.12.2023,Delivery,67
20308,414,21.12.2023,Delivery,53
20309,330,10.12.2023,Delivery,25
20310,811,7.12.2023,Delivery,71
20311,492,15.12.2023,Delivery,29
20312,107,23.12.2023,Delivery,52
20313,757,26.12.2023,Delivery,62
20314,815,5.12.2023,Delivery,25
20315,763,14.12.2023,Delivery,45
20316,855,5.12.2023,Delivery,79
20317,385,6.12.2023,Delivery,49
20318,238,22.12.2023,Delivery,46
20319,71,13.12.2023,Delivery,71
20320,325,12.12.2023,Delivery,48
20321,340,10.12.2023,Delivery,22
20322,681,7.12.2023,Delivery,41
20323,426,30.12.2023,Delivery,64
20324,199,11.12.2023,Delivery,47
20325,48,23.12.2023,Delivery,77
20326,6,30.12.2023,Delivery,58
20327,481,7.12.2023,Delivery,26
20328,848,26.12.2023,Delivery,36
20329,119,4.12.2023,Delivery,75
20330,95,17.12.2023,Delivery,59
20331,553,23.12.2023,Delivery,50
20332,187,17.12.2023,Delivery,31
20333,717,8.12.2023,Delivery,63
20334,834,2.12.2023,Delivery,51
20335,897,4.12.2023,Delivery,71
20336,907,17.12.2023,Delivery,74
20337,474,7.12.2023,Delivery,29
20338,950,16.12.2023,Delivery,78
20339,24,12.12.2023,Delivery,54
20340,21,4.12.2023,Delivery,65
20341,64,4.12.2023,Delivery,52
20342,212,15.12.2023,Delivery,60
20343,925,21.12.2023,Delivery,60
20344,183,10.12.2023,Delivery,68
20345,183,16.12.2023,Delivery,57
20346,910,3.12.2023,Delivery,37
20347,616,2.12.2023,Delivery,65
20348,563,24.12.2023,Delivery,32
20349,339,11.12.2023,Delivery,34
20350,403,28.12.2023,Delivery,79
20351,524,8.12.2023,Delivery,33
20352,650,13.12.2023,Delivery,47
20353,579,7.12.2023,Delivery,31
20354,299,11.12.2023,Delivery,68
20355,890,26.12.2023,Delivery,31
20356,753,18.12.2023,Delivery,22
20357,576,4.12.2023,Delivery,64
20358,142,16.12.2023,Delivery,36
20359,419,11.12.2023,Delivery,54
20360,216,5.12.2023,Delivery,35
20361,482,27.12.2023,Delivery,47
20362,188,2.12.2023,Delivery,62
20363,135,10.12.2023,Delivery,56
20364,714,20.12.2023,Delivery,68
20365,670,17.12.2023,Delivery,37
20366,355,27.12.2023,Delivery,64
20367,894,5.12.2023,Delivery,73
20368,199,1.12.2023,Delivery,60
20369,990,22.12.2023,Delivery,37
20370,896,26.12.2023,Delivery,47
20371,81,29.12.2023,Delivery,28
20372,130,6.12.2023,Delivery,21
20373,272,20.12.2023,Delivery,59
20374,613,22.12.2023,Delivery,50
20375,675,17.12.2023,Delivery,63
20376,4,7.12.2023,Delivery,78
20377,381,17.12.2023,Delivery,76
20378,781,8.12.2023,Delivery,78
20379,129,9.12.2023,Delivery,30
20380,153,17.12.2023,Delivery,49
20381,983,6.12.2023,Delivery,51
20382,760,30.12.2023,Delivery,64
20383,848,15.12.2023,Delivery,67
20384,468,25.12.2023,Delivery,27
20385,652,3.12.2023,Delivery,32
20386,624,29.12.2023,Delivery,37
20387,148,13.12.2023,Delivery,66
20388,380,7.12.2023,Delivery,38
20389,268,13.12.2023,Delivery,67
20390,529,15.12.2023,Delivery,26
20391,43,3.12.2023,Delivery,60
20392,700,12.12.2023,Delivery,25
20393,678,13.12.2023,Delivery,20
20394,438,2.12.2023,Delivery,40
20395,678,19.12.2023,Delivery,28
20396,540,14.12.2023,Delivery,28
20397,662,18.12.2023,Delivery,78
20398,673,22.12.2023,Delivery,71
20399,130,26.12.2023,Delivery,78
20400,572,14.12.2023,Delivery,80
20401,335,13.12.2023,Delivery,71
20402,797,14.12.2023,Delivery,74
20403,888,6.12.2023,Delivery,40
20404,6,10.12.2023,Delivery,67
20405,343,1.12.2023,Delivery,71
20406,619,21.12.2023,Delivery,71
20407,171,16.12.2023,Delivery,27
20408,262,25.12.2023,Delivery,55
20409,71,28.12.2023,Delivery,30
20410,992,21.12.2023,Delivery,70
20411,983,29.12.2023,Delivery,57
20412,7,24.12.2023,Delivery,31
20413,943,12.12.2023,Delivery,63
20414,656,23.12.2023,Delivery,75
20415,519,10.12.2023,Delivery,29
20416,480,30.12.2023,Delivery,64
20417,997,11.12.2023,Delivery,50
20418,766,29.12.2023,Delivery,37
20419,25,11.12.2023,Delivery,74
20420,2,20.12.2023,Delivery,32
20421,545,9.12.2023,Delivery,80
20422,555,5.12.2023,Delivery,66
20423,949,15.12.2023,Delivery,46
20424,219,9.12.2023,Delivery,40
20425,50,17.12.2023,Delivery,51
20426,217,27.12.2023,Delivery,62
20427,432,28.12.2023,Delivery,39
20428,593,11.12.2023,Delivery,78
20429,878,2.12.2023,Delivery,70
20430,726,22.12.2023,Delivery,43
20431,897,20.12.2023,Delivery,31
20432,591,13.12.2023,Delivery,73
20433,67,8.12.2023,Delivery,42
20434,142,9.12.2023,Delivery,42
20435,55,28.12.2023,Delivery,53
20436,617,23.12.2023,Delivery,72
20437,793,30.12.2023,Delivery,29
20438,490,6.12.2023,Delivery,57
20439,333,7.12.2023,Delivery,26
20440,432,3.12.2023,Delivery,74
20441,136,24.12.2023,Delivery,31
20442,774,1.12.2023,Delivery,52
20443,166,1.12.2023,Delivery,56
20444,353,13.12.2023,Delivery,60
20445,893,4.12.2023,Delivery,26
20446,223,7.12.2023,Delivery,71
20447,933,3.12.2023,Delivery,41
20448,623,4.12.2023,Delivery,32
20449,552,5.12.2023,Delivery,57
20450,430,2.12.2023,Delivery,39
20451,100,6.12.2023,Delivery,75
20452,166,9.12.2023,Delivery,80
20453,813,1.12.2023,Delivery,59
20454,716,18.12.2023,Delivery,45
20455,868,14.12.2023,Delivery,56
20456,734,11.12.2023,Delivery,57
20457,997,10.12.2023,Delivery,29
20458,388,2.12.2023,Delivery,53
20459,24,3.12.2023,Delivery,35
20460,171,24.12.2023,Delivery,33
20461,611,3.12.2023,Delivery,54
20462,833,25.12.2023,Delivery,57
20463,719,11.12.2023,Delivery,44
20464,453,25.12.2023,Delivery,40
20465,156,10.12.2023,Delivery,58
20466,709,2.12.2023,Delivery,79
20467,958,19.12.2023,Delivery,63
20468,560,19.12.2023,Delivery,70
20469,35,22.12.2023,Delivery,76
20470,817,28.12.2023,Delivery,68
20471,94,22.12.2023,Delivery,55
20472,175,20.12.2023,Delivery,45
20473,963,6.12.2023,Delivery,76
20474,882,22.12.2023,Delivery,35
20475,947,8.12.2023,Delivery,45
20476,233,3.12.2023,Delivery,21
20477,424,2.12.2023,Delivery,69
20478,772,10.12.2023,Delivery,52
20479,649,23.12.2023,Delivery,26
20480,512,25.12.2023,Delivery,39
20481,442,18.12.2023,Delivery,28
20482,66,5.12.2023,Delivery,28
20483,900,11.12.2023,Delivery,53
20484,116,8.12.2023,Delivery,38
20485,907,9.12.2023,Delivery,64
20486,361,10.12.2023,Delivery,27
20487,864,4.12.2023,Delivery,42
20488,285,2.12.2023,Delivery,77
20489,973,24.12.2023,Delivery,28
20490,2,8.12.2023,Delivery,66
20491,997,18.12.2023,Delivery,68
20492,513,24.12.2023,Delivery,30
20493,598,1.12.2023,Delivery,28
20494,43,22.12.2023,Delivery,56
20495,683,30.12.2023,Delivery,72
20496,58,23.12.2023,Delivery,38
20497,202,5.12.2023,Delivery,44
20498,535,26.12.2023,Delivery,71
20499,294,12.12.2023,Delivery,61
20500,117,19.12.2023,Delivery,37
20501,252,7.12.2023,Delivery,77
20502,868,19.12.2023,Delivery,28
20503,910,26.12.2023,Delivery,50
20504,167,25.12.2023,Delivery,57
20505,250,20.12.2023,Delivery,62
20506,571,10.12.2023,Delivery,21
20507,1,16.12.2023,Delivery,34
20508,672,29.12.2023,Delivery,59
20509,243,7.12.2023,Delivery,38
20510,84,3.12.2023,Delivery,41
20511,565,25.12.2023,Delivery,30
20512,655,23.12.2023,Delivery,56
20513,716,21.12.2023,Delivery,23
20514,742,20.12.2023,Delivery,39
20515,263,22.12.2023,Delivery,53
20516,104,13.12.2023,Delivery,51
20517,896,19.12.2023,Delivery,77
20518,360,18.12.2023,Delivery,61
20519,966,27.12.2023,Delivery,53
20520,719,4.12.2023,Delivery,25
20521,653,10.12.2023,Delivery,36
20522,818,16.12.2023,Delivery,28
20523,314,15.12.2023,Delivery,35
20524,889,25.12.2023,Delivery,27
20525,690,1.12.2023,Delivery,74
20526,220,12.12.2023,Delivery,69
20527,724,25.12.2023,Delivery,60
20528,941,16.12.2023,Delivery,35
20529,405,16.12.2023,Delivery,20
20530,719,2.12.2023,Delivery,66
20531,481,17.12.2023,Delivery,52
20532,813,16.12.2023,Delivery,76
20533,329,1.12.2023,Delivery,60
20534,518,25.12.2023,Delivery,55
20535,711,20.12.2023,Delivery,79
20536,897,15.12.2023,Delivery,59
20537,26,23.12.2023,Delivery,52
20538,493,28.12.2023,Delivery,74
20539,849,29.12.2023,Delivery,64
20540,45,14.12.2023,Delivery,48
20541,658,16.12.2023,Delivery,80
20542,28,19.12.2023,Delivery,41
20543,675,7.12.2023,Delivery,46
20544,598,14.12.2023,Delivery,69
20545,92,4.12.2023,Delivery,51
20546,978,16.12.2023,Delivery,78
20547,695,1.12.2023,Delivery,75
20548,785,8.12.2023,Delivery,56
20549,865,30.12.2023,Delivery,35
20550,380,4.12.2023,Delivery,63
20551,802,8.12.2023,Delivery,77
20552,62,5.12.2023,Delivery,66
20553,194,10.12.2023,Delivery,37
20554,575,13.12.2023,Delivery,47
20555,880,6.12.2023,Delivery,71
20556,80,2.12.2023,Delivery,43
20557,810,6.12.2023,Delivery,40
20558,294,25.12.2023,Delivery,62
20559,673,2.12.2023,Delivery,64
20560,887,18.12.2023,Delivery,27
20561,616,12.12.2023,Delivery,56
20562,231,19.12.2023,Delivery,70
20563,552,2.12.2023,Delivery,80
20564,403,27.12.2023,Delivery,70
20565,822,10.12.2023,Delivery,31
20566,59,1.12.2023,Delivery,33
20567,771,27.12.2023,Delivery,32
20568,806,4.12.2023,Delivery,55
20569,199,24.12.2023,Delivery,33
20570,462,20.12.2023,Delivery,48
20571,83,10.12.2023,Delivery,47
20572,843,14.12.2023,Delivery,54
20573,964,23.12.2023,Delivery,49
20574,261,7.12.2023,Delivery,59
20575,482,25.12.2023,Delivery,23
20576,122,22.12.2023,Delivery,72
20577,980,1.12.2023,Delivery,53
20578,216,16.12.2023,Delivery,41
20579,133,27.12.2023,Delivery,26
20580,832,22.12.2023,Delivery,27
20581,80,13.12.2023,Delivery,47
20582,697,26.12.2023,Delivery,78
20583,340,2.12.2023,Delivery,38
20584,824,10.12.2023,Delivery,40
20585,728,2.12.2023,Delivery,40
20586,816,6.12.2023,Delivery,27
20587,788,28.12.2023,Delivery,62
20588,292,30.12.2023,Delivery,44
20589,859,1.12.2023,Delivery,20
20590,705,30.12.2023,Delivery,48
20591,486,1.12.2023,Delivery,30
20592,421,27.12.2023,Delivery,60
20593,608,7.12.2023,Delivery,41
20594,180,11.12.2023,Delivery,68
20595,257,24.12.2023,Delivery,55
20596,163,23.12.2023,Delivery,45
20597,962,7.12.2023,Delivery,39
20598,319,26.12.2023,Delivery,45
20599,346,16.12.2023,Delivery,68
20600,919,24.12.2023,Delivery,38
20601,228,23.12.2023,Delivery,43
20602,273,11.12.2023,Delivery,45
20603,584,17.12.2023,Delivery,66
20604,820,8.12.2023,Delivery,59
20605,244,21.12.2023,Delivery,28
20606,794,17.12.2023,Delivery,21
20607,891,26.12.2023,Delivery,48
20608,823,1.12.2023,Delivery,45
20609,354,16.12.2023,Delivery,43
20610,315,3.12.2023,Delivery,38
20611,495,6.12.2023,Delivery,22
20612,876,11.12.2023,Delivery,23
20613,511,7.12.2023,Delivery,77
20614,592,2.12.2023,Delivery,71
20615,113,16.12.2023,Delivery,73
20616,636,4.12.2023,Delivery,22
20617,484,10.12.2023,Delivery,73
20618,244,9.12.2023,Delivery,32
20619,398,13.12.2023,Delivery,70
20620,123,9.12.2023,Delivery,35
20621,617,4.12.2023,Delivery,28
20622,965,25.12.2023,Delivery,69
20623,660,10.12.2023,Delivery,20
20624,208,2.12.2023,Delivery,36
20625,793,6.12.2023,Delivery,79
20626,823,6.12.2023,Delivery,43
20627,324,17.12.2023,Delivery,66
20628,477,3.12.2023,Delivery,37
20629,103,5.12.2023,Delivery,57
20630,219,12.12.2023,Delivery,61
20631,482,21.12.2023,Delivery,30
20632,964,28.12.2023,Delivery,50
20633,974,11.12.2023,Delivery,55
20634,385,14.12.2023,Delivery,59
20635,264,20.12.2023,Delivery,67
20636,886,9.12.2023,Delivery,41
20637,119,24.12.2023,Delivery,26
20638,136,15.12.2023,Delivery,76
20639,347,23.12.2023,Delivery,78
20640,877,14.12.2023,Delivery,39
20641,373,9.12.2023,Delivery,37
20642,383,29.12.2023,Delivery,61
20643,131,16.12.2023,Delivery,29
20644,340,6.12.2023,Delivery,61
20645,304,27.12.2023,Delivery,59
20646,270,9.12.2023,Delivery,78
20647,900,11.12.2023,Delivery,54
20648,502,18.12.2023,Delivery,30
20649,345,24.12.2023,Delivery,46
20650,573,7.12.2023,Delivery,59
20651,707,9.12.2023,Delivery,65
20652,391,16.12.2023,Delivery,33
20653,233,28.12.2023,Delivery,23
20654,378,28.12.2023,Delivery,44
20655,737,21.12.2023,Delivery,33
20656,191,16.12.2023,Delivery,35
20657,902,24.12.2023,Delivery,35
20658,968,11.12.2023,Delivery,39
20659,420,24.12.2023,Delivery,45
20660,955,3.12.2023,Delivery,33
20661,498,16.12.2023,Delivery,37
20662,514,24.12.2023,Delivery,41
20663,143,5.12.2023,Delivery,76
20664,568,21.12.2023,Delivery,21
20665,822,29.12.2023,Delivery,50
20666,744,21.12.2023,Delivery,29
20667,67,23.12.2023,Delivery,36
20668,617,21.12.2023,Delivery,64
20669,881,20.12.2023,Delivery,76
20670,321,26.12.2023,Delivery,73
20671,518,13.12.2023,Delivery,67
20672,552,19.12.2023,Delivery,33
20673,177,13.12.2023,Delivery,40
20674,79,12.12.2023,Delivery,29
20675,790,14.12.2023,Delivery,47
20676,378,25.12.2023,Delivery,65
20677,321,29.12.2023,Delivery,36
20678,441,9.12.2023,Delivery,27
20679,433,5.12.2023,Delivery,52
20680,907,17.12.2023,Delivery,21
20681,603,18.12.2023,Delivery,58
20682,126,11.12.2023,Delivery,33
20683,161,3.12.2023,Delivery,61
20684,81,21.12.2023,Delivery,23
20685,125,25.12.2023,Delivery,57
20686,916,12.12.2023,Delivery,80
20687,731,27.12.2023,Delivery,24
20688,746,7.12.2023,Delivery,52
20689,121,5.12.2023,Delivery,53
20690,229,23.12.2023,Delivery,23
20691,926,8.12.2023,Delivery,62
20692,90,9.12.2023,Delivery,29
20693,539,1.12.2023,Delivery,67
20694,84,23.12.2023,Delivery,60
20695,804,7.12.2023,Delivery,21
20696,74,14.12.2023,Delivery,45
20697,38,25.12.2023,Delivery,42
20698,115,18.12.2023,Delivery,72
20699,571,12.12.2023,Delivery,49
20700,107,7.12.2023,Delivery,72
20701,464,1.12.2023,Delivery,74
20702,147,21.12.2023,Delivery,74
20703,772,6.12.2023,Delivery,36
20704,323,22.12.2023,Delivery,43
20705,231,1.12.2023,Delivery,40
20706,301,12.12.2023,Delivery,68
20707,11,9.12.2023,Delivery,44
20708,326,10.12.2023,Delivery,52
20709,195,15.12.2023,Delivery,64
20710,157,2.12.2023,Delivery,57
20711,978,29.12.2023,Delivery,41
20712,674,17.12.2023,Delivery,33
20713,658,7.12.2023,Delivery,48
20714,408,2.12.2023,Delivery,25
20715,389,27.12.2023,Delivery,71
20716,187,18.12.2023,Delivery,61
20717,45,21.12.2023,Delivery,49
20718,93,14.12.2023,Delivery,57
20719,77,21.12.2023,Delivery,23
20720,593,26.12.2023,Delivery,23
20721,374,7.12.2023,Delivery,74
20722,918,19.12.2023,Delivery,67
20723,641,10.12.2023,Delivery,59
20724,701,2.12.2023,Delivery,29
20725,236,27.12.2023,Delivery,31
20726,431,4.12.2023,Delivery,73
20727,679,8.12.2023,Delivery,31
20728,483,21.12.2023,Delivery,79
20729,21,4.12.2023,Delivery,68
20730,378,17.12.2023,Delivery,47
20731,830,19.12.2023,Delivery,70
20732,625,23.12.2023,Delivery,34
20733,74,28.12.2023,Delivery,73
20734,93,13.12.2023,Delivery,45
20735,422,20.12.2023,Delivery,56
20736,245,12.12.2023,Delivery,79
20737,356,7.12.2023,Delivery,45
20738,323,6.12.2023,Delivery,26
20739,634,19.12.2023,Delivery,59
20740,376,7.12.2023,Delivery,37
20741,560,6.12.2023,Delivery,68
20742,610,9.12.2023,Delivery,69
20743,737,16.12.2023,Delivery,46
20744,183,22.12.2023,Delivery,69
20745,705,11.12.2023,Delivery,64
20746,475,23.12.2023,Delivery,80
20747,537,14.12.2023,Delivery,49
20748,983,11.12.2023,Delivery,75
20749,307,25.12.2023,Delivery,59
20750,501,18.12.2023,Delivery,63
20751,96,26.12.2023,Delivery,58
20752,879,25.12.2023,Delivery,33
20753,806,29.12.2023,Delivery,65
20754,373,14.12.2023,Delivery,42
20755,51,15.12.2023,Delivery,75
20756,12,13.12.2023,Delivery,52
20757,174,16.12.2023,Delivery,55
20758,730,22.12.2023,Delivery,79
20759,446,5.12.2023,Delivery,55
20760,158,9.12.2023,Delivery,42
20761,5,2.12.2023,Delivery,26
20762,444,1.12.2023,Delivery,68
20763,416,28.12.2023,Delivery,32
20764,117,26.12.2023,Delivery,47
20765,439,12.12.2023,Delivery,22
20766,12,10.12.2023,Delivery,47
20767,588,5.12.2023,Delivery,67
20768,225,7.12.2023,Delivery,47
20769,592,13.12.2023,Delivery,53
20770,133,3.12.2023,Delivery,63
20771,924,18.12.2023,Delivery,35
20772,653,23.12.2023,Delivery,53
20773,101,26.12.2023,Delivery,46
20774,195,3.12.2023,Delivery,66
20775,681,2.12.2023,Delivery,55
20776,603,8.12.2023,Delivery,37
20777,924,8.12.2023,Delivery,79
20778,921,1.12.2023,Delivery,68
20779,815,6.12.2023,Delivery,78
20780,417,22.12.2023,Delivery,41
20781,107,16.12.2023,Delivery,59
20782,716,13.12.2023,Delivery,49
20783,219,19.12.2023,Delivery,43
20784,448,23.12.2023,Delivery,46
20785,318,28.12.2023,Delivery,78
20786,943,11.12.2023,Delivery,65
20787,953,22.12.2023,Delivery,21
20788,145,12.12.2023,Delivery,60
20789,402,23.12.2023,Delivery,29
20790,868,26.12.2023,Delivery,55
20791,528,3.12.2023,Delivery,32
20792,486,27.12.2023,Delivery,41
20793,357,13.12.2023,Delivery,80
20794,389,16.12.2023,Delivery,35
20795,146,26.12.2023,Delivery,69
20796,73,14.12.2023,Delivery,79
20797,821,16.12.2023,Delivery,74
20798,409,4.12.2023,Delivery,56
20799,309,27.12.2023,Delivery,59
20800,622,7.12.2023,Delivery,63
20801,966,17.12.2023,Delivery,35
20802,111,23.12.2023,Delivery,23
20803,157,6.12.2023,Delivery,50
20804,494,3.12.2023,Delivery,78
20805,44,30.12.2023,Delivery,54
20806,791,14.12.2023,Delivery,50
20807,866,24.12.2023,Delivery,56
20808,704,21.12.2023,Delivery,71
20809,304,26.12.2023,Delivery,39
20810,739,14.12.2023,Delivery,79
20811,327,15.12.2023,Delivery,64
20812,295,22.12.2023,Delivery,51
20813,614,2.12.2023,Delivery,78
20814,638,5.12.2023,Delivery,68
20815,568,3.12.2023,Delivery,51
20816,658,13.12.2023,Delivery,64
20817,711,12.12.2023,Delivery,55
20818,984,5.12.2023,Delivery,23
20819,489,9.12.2023,Delivery,77
20820,431,11.12.2023,Delivery,36
20821,267,23.12.2023,Delivery,77
20822,517,28.12.2023,Delivery,46
20823,659,1.12.2023,Delivery,77
20824,250,3.12.2023,Delivery,49
20825,1000,6.12.2023,Delivery,31
20826,86,12.12.2023,Delivery,48
20827,531,22.12.2023,Delivery,50
20828,354,1.12.2023,Delivery,52
20829,876,6.12.2023,Delivery,53
20830,3,5.12.2023,Delivery,47
20831,627,28.12.2023,Delivery,51
20832,189,21.12.2023,Delivery,47
20833,735,8.12.2023,Delivery,37
20834,519,17.12.2023,Delivery,50
20835,290,1.12.2023,Delivery,35
20836,712,30.12.2023,Delivery,60
20837,885,3.12.2023,Delivery,33
20838,987,17.12.2023,Delivery,66
20839,894,9.12.2023,Delivery,26
20840,467,26.12.2023,Delivery,76
20841,904,30.12.2023,Delivery,68
20842,331,27.12.2023,Delivery,55
20843,300,29.12.2023,Delivery,32
20844,36,5.12.2023,Delivery,74
20845,840,17.12.2023,Delivery,32
20846,460,20.12.2023,Delivery,80
20847,606,11.12.2023,Delivery,29
20848,36,3.12.2023,Delivery,43
20849,213,4.12.2023,Delivery,22
20850,789,20.12.2023,Delivery,62
20851,70,15.12.2023,Delivery,50
20852,825,28.12.2023,Delivery,21
20853,244,25.12.2023,Delivery,42
20854,216,10.12.2023,Delivery,41
20855,287,19.12.2023,Delivery,65
20856,152,8.12.2023,Delivery,79
20857,259,20.12.2023,Delivery,36
20858,980,7.12.2023,Delivery,56
20859,433,30.12.2023,Delivery,80
20860,872,16.12.2023,Delivery,61
20861,693,11.12.2023,Delivery,35
20862,906,28.12.2023,Delivery,69
20863,484,13.12.2023,Delivery,61
20864,611,11.12.2023,Delivery,65
20865,498,9.12.2023,Delivery,72
20866,612,24.12.2023,Delivery,37
20867,335,6.12.2023,Delivery,20
20868,246,25.12.2023,Delivery,71
20869,701,26.12.2023,Delivery,33
20870,77,17.12.2023,Delivery,38
20871,592,14.12.2023,Delivery,43
20872,716,12.12.2023,Delivery,52
20873,597,23.12.2023,Delivery,38
20874,104,8.12.2023,Delivery,45
20875,94,21.12.2023,Delivery,58
20876,919,25.12.2023,Delivery,63
20877,405,1.12.2023,Delivery,55
20878,789,9.12.2023,Delivery,65
20879,880,11.12.2023,Delivery,74
20880,374,30.12.2023,Delivery,60
20881,725,2.12.2023,Delivery,34
20882,639,2.12.2023,Delivery,38
20883,3,30.12.2023,Delivery,66
20884,55,19.12.2023,Delivery,49
20885,382,18.12.2023,Delivery,80
20886,141,18.12.2023,Delivery,27
20887,151,5.12.2023,Delivery,22
20888,477,13.12.2023,Delivery,64
20889,345,22.12.2023,Delivery,74
20890,639,8.12.2023,Delivery,39
20891,515,1.12.2023,Delivery,59
20892,11,8.12.2023,Delivery,72
20893,268,11.12.2023,Delivery,74
20894,716,28.12.2023,Delivery,36
20895,549,30.12.2023,Delivery,42
20896,253,13.12.2023,Delivery,39
20897,364,23.12.2023,Delivery,74
20898,989,20.12.2023,Delivery,57
20899,203,6.12.2023,Delivery,59
20900,735,24.12.2023,Delivery,66
20901,830,13.12.2023,Delivery,69
20902,773,7.12.2023,Delivery,24
20903,427,27.12.2023,Delivery,28
20904,874,5.12.2023,Delivery,46
20905,186,17.12.2023,Delivery,80
20906,851,24.12.2023,Delivery,36
20907,440,14.12.2023,Delivery,70
20908,437,25.12.2023,Delivery,21
20909,854,26.12.2023,Delivery,50
20910,257,24.12.2023,Delivery,78
20911,126,29.12.2023,Delivery,64
20912,817,14.12.2023,Delivery,58
20913,838,23.12.2023,Delivery,21
20914,78,8.12.2023,Delivery,32
20915,197,13.12.2023,Delivery,27
20916,335,17.12.2023,Delivery,65
20917,266,6.12.2023,Delivery,23
20918,171,20.12.2023,Delivery,22
20919,720,21.12.2023,Delivery,78
20920,859,16.12.2023,Delivery,76
20921,413,28.12.2023,Delivery,25
20922,991,26.12.2023,Delivery,31
20923,506,11.12.2023,Delivery,35
20924,120,14.12.2023,Delivery,56
20925,806,3.12.2023,Delivery,58
20926,263,12.12.2023,Delivery,21
20927,883,19.12.2023,Delivery,60
20928,692,29.12.2023,Delivery,44
20929,497,23.12.2023,Delivery,31
20930,765,21.12.2023,Delivery,74
20931,511,28.12.2023,Delivery,35
20932,147,10.12.2023,Delivery,78
20933,420,15.12.2023,Delivery,53
20934,869,26.12.2023,Delivery,35
20935,867,28.12.2023,Delivery,23
20936,374,26.12.2023,Delivery,76
20937,296,19.12.2023,Delivery,38
20938,484,29.12.2023,Delivery,20
20939,946,21.12.2023,Delivery,55
20940,354,9.12.2023,Delivery,65
20941,445,7.12.2023,Delivery,20
20942,264,28.12.2023,Delivery,53
20943,159,4.12.2023,Delivery,67
20944,635,4.12.2023,Delivery,75
20945,55,29.12.2023,Delivery,55
20946,26,13.12.2023,Delivery,23
20947,593,3.12.2023,Delivery,77
20948,625,20.12.2023,Delivery,41
20949,872,24.12.2023,Delivery,73
20950,713,10.12.2023,Delivery,72
20951,687,9.12.2023,Delivery,30
20952,162,7.12.2023,Delivery,40
20953,801,7.12.2023,Delivery,78
20954,509,20.12.2023,Delivery,20
20955,812,10.12.2023,Delivery,62
20956,630,8.12.2023,Delivery,64
20957,438,29.12.2023,Delivery,38
20958,271,11.12.2023,Delivery,80
20959,528,4.12.2023,Delivery,73
20960,166,12.12.2023,Delivery,27
20961,990,18.12.2023,Delivery,71
20962,464,18.12.2023,Delivery,33
20963,698,3.12.2023,Delivery,67
20964,822,17.12.2023,Delivery,75
20965,138,30.12.2023,Delivery,42
20966,100,23.12.2023,Delivery,25
20967,630,3.12.2023,Delivery,43
20968,911,15.12.2023,Delivery,49
20969,819,17.12.2023,Delivery,27
20970,358,19.12.2023,Delivery,42
20971,19,14.12.2023,Delivery,57
20972,842,14.12.2023,Delivery,51
20973,170,14.12.2023,Delivery,68
20974,915,21.12.2023,Delivery,26
20975,263,24.12.2023,Delivery,61
20976,999,24.12.2023,Delivery,79
20977,466,5.12.2023,Delivery,50
20978,897,10.12.2023,Delivery,56
20979,251,8.12.2023,Delivery,46
20980,646,20.12.2023,Delivery,35
20981,765,25.12.2023,Delivery,22
20982,481,22.12.2023,Delivery,42
20983,101,24.12.2023,Delivery,49
20984,698,11.12.2023,Delivery,73
20985,83,11.12.2023,Delivery,73
20986,815,18.12.2023,Delivery,62
20987,775,5.12.2023,Delivery,44
20988,715,24.12.2023,Delivery,43
20989,851,5.12.2023,Delivery,54
20990,254,1.12.2023,Delivery,51
20991,868,5.12.2023,Delivery,49
20992,687,25.12.2023,Delivery,22
20993,403,29.12.2023,Delivery,72
20994,992,6.12.2023,Delivery,40
20995,720,10.12.2023,Delivery,48
20996,479,5.12.2023,Delivery,78
20997,401,3.12.2023,Delivery,79
20998,68,15.12.2023,Delivery,50
20999,724,6.12.2023,Delivery,37
21000,542,14.12.2023,Delivery,27
21001,288,14.12.2023,Delivery,31
